day,ntweets
2020-09-09,61
2020-09-10,56
2020-09-11,42
2020-09-12,40
2020-09-13,51
2020-09-14,57
2020-09-15,44
2020-09-16,64
2020-09-17,61
2020-09-18,52
2020-09-19,32
2020-09-20,39
2020-09-21,54
2020-09-22,62
2020-09-23,60
2020-09-24,51
2020-09-25,40
2020-09-26,37
2020-09-27,37
2020-09-28,60
2020-09-29,55
2020-09-30,56
2020-10-01,48
2020-10-02,48
2020-10-03,45
2020-10-04,59
2020-10-05,53
2020-10-06,64
2020-10-07,49
2020-10-08,64
2020-10-09,40
2020-10-10,42
2020-10-11,37
2020-10-12,38
2020-10-13,53
2020-10-14,60
2020-10-15,45
2020-10-16,54
2020-10-17,34
2020-10-18,34
2020-10-19,41
2020-10-20,54
2020-10-21,53
2020-10-22,53
2020-10-23,46
2020-10-24,32
2020-10-25,48
2020-10-26,49
2020-10-27,59
2020-10-28,53
2020-10-29,53
2020-10-30,41
2020-10-31,71
2020-11-01,54
2020-11-02,71
2020-11-03,126
2020-11-04,288
2020-11-05,98
2020-11-06,73
2020-11-07,39
2020-11-08,32
2020-11-09,58
2020-11-10,56
2020-11-11,42
2020-11-12,66
2020-11-13,41
2020-11-14,39
2020-11-15,42
2020-11-16,40
2020-11-17,58
2020-11-18,60
2020-11-19,50
2020-11-20,56
2020-11-21,30
2020-11-22,38
2020-11-23,62
2020-11-24,72
2020-11-25,59
2020-11-26,61
2020-11-27,53
2020-11-28,39
2020-11-29,50
2020-11-30,58
2020-12-01,50
2020-12-02,61
2020-12-03,51
2020-12-04,51
2020-12-05,39
2020-12-06,58
2020-12-07,51
2020-12-08,51
2020-12-09,54
2020-12-10,57
2020-12-11,63
2020-12-12,38
2020-12-13,38
2020-12-14,50
2020-12-15,56
2020-12-16,72
2020-12-17,52
2020-12-18,51
2020-12-19,59
2020-12-20,47
2020-12-21,54
2020-12-22,45
2020-12-23,48
2020-12-24,34
2020-12-25,18
2020-12-26,123
2020-12-27,21
2020-12-28,42
2020-12-29,47
2020-12-30,56
2020-12-31,27
2021-01-01,17
2021-01-02,45
2021-01-03,50
2021-01-04,115
2021-01-05,59
2021-01-06,76
2021-01-07,58
2021-01-08,54
2021-01-09,35
2021-01-10,40
2021-01-11,73
2021-01-12,60
2021-01-13,47
2021-01-14,50
2021-01-15,44
2021-01-16,34
2021-01-17,40
2021-01-18,41
2021-01-19,53
2021-01-20,60
2021-01-21,47
2021-01-22,45
2021-01-23,45
2021-01-24,36
2021-01-25,37
2021-01-26,38
2021-01-27,70
2021-01-28,57
2021-01-29,76
2021-01-30,29
2021-01-31,28
2021-02-01,60
2021-02-02,54
2021-02-03,52
2021-02-04,60
2021-02-05,47
2021-02-06,44
2021-02-07,37
2021-02-08,37
2021-02-09,38
2021-02-10,48
2021-02-11,46
2021-02-12,36
2021-02-13,34
2021-02-14,29
2021-02-15,40
2021-02-16,44
2021-02-17,55
2021-02-18,50
2021-02-19,36
2021-02-20,41
2021-02-21,40
2021-02-22,79
2021-02-23,50
2021-02-24,53
2021-02-25,59
2021-02-26,45
2021-02-27,39
2021-02-28,43
2021-03-01,53
2021-03-02,46
2021-03-03,63
2021-03-04,56
2021-03-05,58
2021-03-06,34
2021-03-07,42
2021-03-08,40
2021-03-09,50
2021-03-10,54
2021-03-11,49
2021-03-12,51
2021-03-13,33
2021-03-14,53
2021-03-15,44
2021-03-16,51
2021-03-17,41
2021-03-18,56
2021-03-19,53
2021-03-20,49
2021-03-21,45
2021-03-22,45
2021-03-23,50
2021-03-24,43
2021-03-25,41
2021-03-26,47
2021-03-27,37
2021-03-28,34
2021-03-29,45
2021-03-30,50
2021-03-31,43
2021-04-01,44
2021-04-02,38
2021-04-03,24
2021-04-04,23
2021-04-05,37
2021-04-06,35
2021-04-07,48
2021-04-08,46
2021-04-09,49
2021-04-10,37
2021-04-11,76
2021-04-12,44
2021-04-13,47
2021-04-14,59
2021-04-15,55
2021-04-16,53
2021-04-17,35
2021-04-18,70
2021-04-19,48
2021-04-20,47
2021-04-21,60
2021-04-22,39
2021-04-23,35
2021-04-24,29
2021-04-25,48
2021-04-26,56
2021-04-27,53
2021-04-28,53
2021-04-29,55
2021-04-30,44
2021-05-01,36
2021-05-02,50
2021-05-03,50
2021-05-04,54
2021-05-05,49
2021-05-06,59
2021-05-07,35
2021-05-08,31
2021-05-09,26
2021-05-10,50
2021-05-11,61
2021-05-12,45
2021-05-13,57
2021-05-14,37
2021-05-15,35
2021-05-16,54
2021-05-17,54
2021-05-18,61
2021-05-19,42
2021-05-20,41
2021-05-21,37
2021-05-22,46
2021-05-23,36
2021-05-24,51
2021-05-25,48
2021-05-26,62
2021-05-27,46
2021-05-28,56
2021-05-29,31
2021-05-30,29
2021-05-31,25
2021-06-01,45
2021-06-02,34
2021-06-03,37
2021-06-04,44
2021-06-05,32
2021-06-06,31
2021-06-07,47
2021-06-08,39
2021-06-09,48
2021-06-10,52
2021-06-11,47
2021-06-12,27
2021-06-13,35
2021-06-14,41
2021-06-15,44
2021-06-16,46
2021-06-17,31
2021-06-18,59
2021-06-19,27
2021-06-20,32
2021-06-21,49
2021-06-22,38
2021-06-23,46
2021-06-24,48
2021-06-25,30
2021-06-26,25
2021-06-27,28
2021-06-28,62
2021-06-29,57
2021-06-30,39
2021-07-01,42
2021-07-02,45
2021-07-03,40
2021-07-04,30
2021-07-05,58
2021-07-06,53
2021-07-07,218
