day,ntweets
2019-12-27,14
2019-12-28,18
2019-12-29,13
2019-12-30,11
2019-12-31,17
2020-01-01,19
2020-01-02,22
2020-01-03,21
2020-01-04,20
2020-01-05,23
2020-01-06,18
2020-01-07,27
2020-01-08,21
2020-01-09,11
2020-01-10,19
2020-01-11,36
2020-01-12,17
2020-01-13,22
2020-01-14,16
2020-01-15,21
2020-01-16,22
2020-01-17,19
2020-01-18,34
2020-01-19,25
2020-01-20,20
2020-01-21,24
2020-01-22,22
2020-01-23,27
2020-01-24,21
2020-01-25,13
2020-01-26,28
2020-01-27,22
2020-01-28,26
2020-01-29,33
2020-01-30,15
2020-01-31,51
2020-02-01,38
2020-02-02,22
2020-02-03,20
2020-02-04,26
2020-02-05,24
2020-02-06,23
2020-02-07,15
2020-02-08,25
2020-02-09,28
2020-02-10,18
2020-02-11,22
2020-02-12,21
2020-02-13,23
2020-02-14,23
2020-02-15,17
2020-02-16,18
2020-02-17,25
2020-02-18,24
2020-02-19,23
2020-02-20,20
2020-02-21,28
2020-02-22,25
2020-02-23,26
2020-02-24,20
2020-02-25,31
2020-02-26,21
2020-02-27,20
2020-02-28,27
2020-02-29,17
2020-03-01,21
2020-03-02,23
2020-03-03,27
2020-03-04,20
2020-03-05,28
2020-03-06,28
2020-03-07,15
2020-03-08,24
2020-03-09,18
2020-03-10,22
2020-03-11,35
2020-03-12,30
2020-03-13,18
2020-03-14,23
2020-03-15,27
2020-03-16,28
2020-03-17,39
2020-03-18,34
2020-03-19,37
2020-03-20,36
2020-03-21,35
2020-03-22,49
2020-03-23,40
2020-03-24,45
2020-03-25,32
2020-03-26,43
2020-03-27,41
2020-03-28,26
2020-03-29,21
2020-03-30,23
2020-03-31,35
2020-04-01,28
2020-04-02,33
2020-04-03,44
2020-04-04,30
2020-04-05,36
2020-04-06,34
2020-04-07,30
2020-04-08,32
2020-04-09,33
2020-04-10,29
2020-04-11,38
2020-04-12,40
2020-04-13,29
2020-04-14,28
2020-04-15,41
2020-04-16,26
2020-04-17,30
2020-04-18,33
2020-04-19,26
2020-04-20,20
2020-04-21,25
2020-04-22,36
2020-04-23,28
2020-04-24,31
2020-04-25,36
2020-04-26,35
2020-04-27,34
2020-04-28,30
2020-04-29,37
2020-04-30,27
2020-05-01,29
2020-05-02,29
2020-05-03,36
2020-05-04,33
2020-05-05,36
2020-05-06,49
2020-05-07,33
2020-05-08,25
2020-05-09,38
2020-05-10,51
2020-05-11,46
2020-05-12,46
2020-05-13,48
2020-05-14,33
2020-05-15,29
2020-05-16,20
2020-05-17,17
2020-05-18,39
2020-05-19,31
2020-05-20,33
2020-05-21,38
2020-05-22,30
2020-05-23,39
2020-05-24,42
2020-05-25,42
2020-05-26,37
2020-05-27,49
2020-05-28,55
2020-05-29,35
2020-05-30,33
2020-05-31,48
2020-06-01,31
2020-06-02,52
2020-06-03,35
2020-06-04,36
2020-06-05,32
2020-06-06,38
2020-06-07,46
2020-06-08,37
2020-06-09,38
2020-06-10,51
2020-06-11,41
2020-06-12,33
2020-06-13,23
2020-06-14,30
2020-06-15,37
2020-06-16,32
2020-06-17,38
2020-06-18,41
2020-06-19,34
2020-06-20,45
2020-06-21,26
2020-06-22,31
2020-06-23,28
2020-06-24,39
2020-06-25,47
2020-06-26,40
2020-06-27,36
2020-06-28,23
2020-06-29,36
2020-06-30,44
2020-07-01,41
2020-07-02,36
2020-07-03,34
2020-07-04,38
2020-07-05,28
2020-07-06,38
2020-07-07,21
2020-07-08,48
2020-07-09,24
2020-07-10,31
2020-07-11,28
2020-07-12,26
2020-07-13,26
2020-07-14,35
2020-07-15,36
2020-07-16,32
2020-07-17,24
2020-07-18,33
2020-07-19,25
2020-07-20,22
2020-07-21,32
2020-07-22,31
2020-07-23,28
2020-07-24,15
2020-07-25,18
2020-07-26,28
2020-07-27,32
2020-07-28,27
2020-07-29,37
2020-07-30,42
2020-07-31,38
2020-08-01,28
2020-08-02,22
2020-08-03,25
2020-08-04,37
2020-08-05,34
2020-08-06,44
2020-08-07,26
2020-08-08,25
2020-08-09,25
2020-08-10,24
2020-08-11,28
2020-08-12,29
2020-08-13,46
2020-08-14,41
2020-08-15,23
2020-08-16,32
2020-08-17,26
2020-08-18,33
2020-08-19,28
2020-08-20,29
2020-08-21,40
2020-08-22,22
2020-08-23,27
2020-08-24,28
2020-08-25,28
2020-08-26,24
2020-08-27,41
2020-08-28,22
2020-08-29,20
2020-08-30,21
2020-08-31,26
2020-09-01,16
2020-09-02,40
2020-09-03,27
2020-09-04,32
2020-09-05,30
2020-09-06,34
2020-09-07,31
2020-09-08,30
2020-09-09,41
2020-09-10,27
2020-09-11,35
2020-09-12,20
2020-09-13,22
2020-09-14,31
2020-09-15,36
2020-09-16,32
2020-09-17,39
2020-09-18,29
2020-09-19,28
2020-09-20,29
2020-09-21,27
2020-09-22,39
2020-09-23,37
2020-09-24,32
2020-09-25,17
2020-09-26,25
2020-09-27,28
2020-09-28,36
2020-09-29,34
2020-09-30,32
2020-10-01,36
2020-10-02,23
2020-10-03,35
2020-10-04,23
2020-10-05,29
2020-10-06,23
2020-10-07,49
2020-10-08,40
2020-10-09,32
2020-10-10,36
2020-10-11,30
2020-10-12,39
2020-10-13,29
2020-10-14,40
2020-10-15,18
2020-10-16,43
2020-10-17,38
2020-10-18,29
2020-10-19,31
2020-10-20,39
2020-10-21,38
2020-10-22,29
2020-10-23,33
2020-10-24,26
2020-10-25,26
2020-10-26,27
2020-10-27,26
2020-10-28,34
2020-10-29,32
2020-10-30,30
2020-10-31,52
2020-11-01,36
2020-11-02,30
2020-11-03,32
2020-11-04,41
2020-11-05,44
2020-11-06,29
2020-11-07,38
2020-11-08,25
2020-11-09,32
2020-11-10,25
2020-11-11,30
2020-11-12,27
2020-11-13,25
2020-11-14,24
2020-11-15,24
2020-11-16,24
2020-11-17,32
2020-11-18,35
2020-11-19,29
2020-11-20,26
2020-11-21,34
2020-11-22,39
2020-11-23,33
2020-11-24,37
2020-11-25,32
2020-11-26,45
2020-11-27,27
2020-11-28,27
2020-11-29,36
2020-11-30,28
2020-12-01,36
2020-12-02,22
2020-12-03,23
2020-12-04,25
2020-12-05,26
2020-12-06,28
2020-12-07,20
2020-12-08,23
2020-12-09,32
2020-12-10,29
2020-12-11,27
2020-12-12,29
2020-12-13,23
2020-12-14,26
2020-12-15,36
2020-12-16,37
2020-12-17,30
2020-12-18,24
2020-12-19,39
2020-12-20,37
2020-12-21,37
2020-12-22,29
2020-12-23,25
2020-12-24,16
2020-12-25,5
2020-12-26,17
2020-12-27,20
2020-12-28,36
2020-12-29,26
2020-12-30,51
2020-12-31,29
2021-01-01,32
2021-01-02,44
2021-01-03,37
2021-01-04,82
2021-01-05,55
2021-01-06,52
2021-01-07,30
2021-01-08,49
2021-01-09,35
2021-01-10,32
2021-01-11,38
2021-01-12,37
2021-01-13,34
2021-01-14,33
2021-01-15,23
2021-01-16,29
2021-01-17,29
2021-01-18,34
2021-01-19,46
2021-01-20,30
2021-01-21,23
2021-01-22,44
2021-01-23,35
2021-01-24,27
2021-01-25,33
2021-01-26,34
2021-01-27,35
2021-01-28,37
2021-01-29,21
2021-01-30,41
2021-01-31,32
2021-02-01,36
2021-02-02,45
2021-02-03,37
2021-02-04,23
2021-02-05,31
2021-02-06,34
2021-02-07,35
2021-02-08,27
2021-02-09,31
2021-02-10,36
2021-02-11,37
2021-02-12,23
2021-02-13,30
2021-02-14,27
2021-02-15,27
2021-02-16,35
2021-02-17,38
2021-02-18,36
2021-02-19,36
2021-02-20,34
2021-02-21,36
2021-02-22,39
2021-02-23,29
2021-02-24,32
2021-02-25,25
2021-02-26,26
2021-02-27,30
2021-02-28,26
2021-03-01,30
2021-03-02,38
2021-03-03,33
2021-03-04,38
2021-03-05,31
2021-03-06,37
2021-03-07,23
2021-03-08,37
2021-03-09,34
2021-03-10,19
2021-03-11,46
2021-03-12,41
2021-03-13,31
2021-03-14,28
2021-03-15,30
2021-03-16,17
2021-03-17,28
2021-03-18,26
2021-03-19,29
2021-03-20,36
2021-03-21,31
2021-03-22,48
2021-03-23,37
2021-03-24,37
2021-03-25,27
2021-03-26,22
2021-03-27,22
2021-03-28,32
2021-03-29,22
2021-03-30,18
2021-03-31,44
2021-04-01,29
2021-04-02,21
2021-04-03,20
2021-04-04,22
2021-04-05,24
2021-04-06,26
2021-04-07,17
2021-04-08,24
2021-04-09,33
2021-04-10,13
2021-04-11,22
2021-04-12,27
2021-04-13,36
2021-04-14,19
2021-04-15,28
2021-04-16,26
2021-04-17,19
2021-04-18,14
2021-04-19,22
2021-04-20,36
2021-04-21,24
2021-04-22,25
2021-04-23,25
2021-04-24,29
2021-04-25,26
2021-04-26,26
2021-04-27,41
2021-04-28,28
2021-04-29,18
2021-04-30,25
2021-05-01,20
2021-05-02,22
2021-05-03,22
2021-05-04,26
2021-05-05,21
2021-05-06,30
2021-05-07,33
2021-05-08,27
2021-05-09,21
2021-05-10,33
2021-05-11,29
2021-05-12,30
2021-05-13,19
2021-05-14,18
2021-05-15,20
2021-05-16,30
2021-05-17,13
2021-05-18,30
2021-05-19,21
2021-05-20,27
2021-05-21,27
2021-05-22,18
2021-05-23,24
2021-05-24,26
2021-05-25,26
2021-05-26,31
2021-05-27,21
2021-05-28,18
2021-05-29,20
2021-05-30,17
2021-05-31,21
2021-06-01,25
2021-06-02,18
2021-06-03,26
2021-06-04,25
2021-06-05,23
2021-06-06,20
2021-06-07,20
2021-06-08,27
2021-06-09,25
2021-06-10,35
2021-06-11,32
2021-06-12,22
2021-06-13,12
2021-06-14,39
2021-06-15,34
2021-06-16,30
2021-06-17,24
2021-06-18,26
2021-06-19,16
2021-06-20,20
2021-06-21,27
2021-06-22,33
2021-06-23,21
2021-06-24,27
2021-06-25,24
2021-06-26,18
2021-06-27,22
2021-06-28,23
2021-06-29,29
2021-06-30,27
2021-07-01,25
2021-07-02,18
2021-07-03,19
2021-07-04,22
2021-07-05,28
2021-07-06,44
2021-07-07,30
